"Obj_id","fish_id","Area_km2"
217,15854,214.505874724673
218,15855,418.939082777626
219,15856,127.593584488743
220,15857,17.5802617519016
221,16155,95.1829019468395
222,16212,98.4108462683106
223,16213,330.398186980068
224,16214,526.259186619098
225,16215,101.909150166132
226,16217,2.934501653011
227,16219,17.8213672364519
228,16220,0.154963346913539
229,16276,162.808767870534
230,16277,556.997529814203
231,16278,520.828065659206
232,16279,186.449334720029
233,16280,0.154791577847323
234,16577,146.221037752286
235,16633,213.85554650222
236,16634,544.007049088702
237,16635,554.679777898165
238,16636,499.822344412255
239,16637,160.271930907284
240,16638,196.815230322377
241,16639,179.07101319937
242,16640,86.625345617332
243,16641,32.96158918143
244,16642,0.46278509889818
245,16698,169.214481062186
246,16699,499.419034599456
247,16700,524.221705405367
248,16701,539.321174201081
249,16702,105.428597293093
